community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:8ymi9jHSb94fAyslggnxPPdiFH4=,S0,,S,143.88.2.10,44560,143.88.2.1,999,false,false,0,,60,1,tcp,,0,0,,1.750449889709129E9,COa4aE1CPIoWwqdlDi,2025-06-20T20:04:49.709Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:a+WKg9KWTOpm9UA4dCz2f1ytRWI=,S0,,S,143.88.5.13,60518,143.88.5.1,425,false,false,0,,60,1,tcp,,0,0,,1.750461792162454E9,ChtcQk4GVJkYKR3SWl,2025-06-20T23:23:12.162Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:QelNXAwI1g5LdfaULCyRqefJ+eA=,REJ,1.0051507949829102,Sr,143.88.5.13,41992,143.88.5.11,981,false,false,0,0,120,2,tcp,0,40,1,,1.750461956592358E9,CvDhIK1l9Ix4ozk794,2025-06-20T23:25:56.592Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:tgwsRzNbzoBgCWNsTI4fx7bMyJ8=,REJ,2.6297569274902344E-4,Sr,143.88.5.13,40058,143.88.5.11,543,false,false,0,0,60,1,tcp,0,40,1,,1.750461957796857E9,CvIcVt4m9ioV4VcAQ4,2025-06-20T23:25:57.796Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:SoW4UyFf0CIOkKf4zJhNQWWWc74=,REJ,1.2183189392089844E-4,Sr,143.88.5.13,56128,143.88.5.10,587,false,false,0,0,60,1,tcp,0,40,1,,1.750461956570671E9,CcfnQxz87a1eV5a02,2025-06-20T23:25:56.570Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:LiMFPYd8LjXqCujvVW4PXt3XkLI=,RSTO,8.599758148193359E-4,ShAR,143.88.2.10,51210,143.88.2.1,53,false,false,0,0,164,3,tcp,0,60,1,,1.750449891814231E9,CdhDTa4lXpWkgilZck,2025-06-20T20:04:51.814Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:iNmiHgsHzDvpnhiD++TgLD41k3A=,REJ,4.887580871582031E-5,Sr,143.88.5.13,50570,143.88.5.11,301,false,false,0,0,60,1,tcp,0,40,1,,1.750461784790193E9,C1mUdj3gTzCTvDr0kd,2025-06-20T23:23:04.790Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:smE+C/cfN2z/jXGAJbVmZFQWjEI=,S0,,S,143.88.5.13,46856,143.88.5.12,211,false,false,0,,60,1,tcp,,0,0,,1.750461957970118E9,CAJzEq2LZbzCSXewn3,2025-06-20T23:25:57.970Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:yZsSMA7Al9eEmNCOpeFCuMOkdZ0=,S0,,S,143.88.5.13,37912,143.88.5.12,416,false,false,0,,60,1,tcp,,0,0,,1.750461963278697E9,COEUDi3ELXVPcvkBL,2025-06-20T23:26:03.278Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:UbUNCMp+LVsnTuQjdpAOcbOIlLU=,SF,0.21800613403320312,ShAdDafF,143.88.5.13,52370,143.88.5.12,22,false,false,0,20,392,7,tcp,76,396,6,,1.75046214059654E9,COcAuK10GIDu3nTxIk,2025-06-20T23:29:00.596Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:l+76v3vSi4vOos696dgSM4JtMgc=,SF,0.17021512985229492,ShADadfF,143.88.5.13,46258,143.88.5.12,80,false,false,0,214,534,6,tcp,191,459,5,http,1.75046213867641E9,CdsxTa42CdvQewsBcf,2025-06-20T23:28:58.676Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:GhJhXuY3g+0zwOhpG///s1V42Hs=,S0,,S,143.88.5.13,35792,143.88.5.1,646,false,false,0,,60,1,tcp,,0,0,,1.750461968888359E9,CDeQ0N3VISA4uLMAXa,2025-06-20T23:26:08.888Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:dvf7VuitYH/6W0B8WvjZhuq9F4U=,REJ,2.5033950805664062E-5,Sr,143.88.2.10,8888,143.88.2.14,903,false,false,0,0,44,1,tcp,0,40,1,,1.750454466020134E9,C3Q4N5BvoXlN5tAp6,2025-06-20T21:21:06.020Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:7YcyWfeCIrF9Okf5sMOhHSpUjNA=,REJ,8.296966552734375E-5,Sr,143.88.2.10,33196,143.88.2.14,726,false,false,0,0,60,1,tcp,0,40,1,,1.75046067407126E9,CcI7bSo6jRKZozkb7,2025-06-20T23:04:34.071Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:nFtKDS6Deg2kaQjSlHbNr5Nr6yo=,S0,,S,143.88.2.10,8888,143.88.2.13,668,false,false,0,,44,1,tcp,,0,0,,1.750453643968097E9,CtiyBxdkX3RviGbO4,2025-06-20T21:07:23.968Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:QVTByXB6fiyUBttoltNe55vFQmU=,S0,,S,143.88.2.10,8888,143.88.2.13,902,false,false,0,,44,1,tcp,,0,0,,1.750453645788013E9,CEkImI3acaq6eijdn9,2025-06-20T21:07:25.788Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:91myhY1lGP+bAWH5hmC4zd4K+dE=,SF,0.17170381546020508,ShADdfFa,143.88.2.10,35382,143.88.2.12,80,false,false,0,164,432,5,tcp,1515,1731,4,http,1.750453095095657E9,Cf9y1h2JnLkoFzyrLb,2025-06-20T20:58:15.095Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:IDj7tBS3TKcI6gKrEXyvIxtCoVE=,S0,,S,143.88.5.13,36588,143.88.5.1,465,false,false,0,,60,1,tcp,,0,0,,1.750461967986185E9,CVNU9T3aUdCwZ5u1Pl,2025-06-20T23:26:07.986Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:VhbdgZ+/kKc3QAJg4SaG41lZcvc=,SF,6.035107135772705,ShADfFa,143.88.5.13,46920,143.88.5.11,139,false,false,0,18,234,4,tcp,5,169,3,,1.750461796542321E9,CtMuL8EiW1hw0Du4c,2025-06-20T23:23:16.542Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:3NWc72zO88wCd0OjTBE/4/iNB64=,S0,,S,143.88.2.10,59830,143.88.2.1,163,false,false,0,,60,1,tcp,,0,0,,1.750449890010226E9,CAKbKK3FiLHwzgD326,2025-06-20T20:04:50.010Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:1rDKw/Z3rHN1KR/8YHRSrAM+IFs=,SF,0.16315197944641113,ShADadfGF,143.88.2.10,49244,143.88.2.13,80,false,false,1,183,503,6,tcp,520,788,5,http,1.750453807583458E9,CGiAho1ol1tOqhMi,2025-06-20T21:10:07.583Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:PeVjZAM78xMXqg1i7WZIwJN/Eyw=,S0,,S,143.88.5.13,34132,143.88.5.1,667,false,false,0,,60,1,tcp,,0,0,,1.750461965282811E9,CM5Pwc3iLDbheo1Wfh,2025-06-20T23:26:05.282Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:azMQ0g+5Yh+ChbNfeIQDarSzWN0=,SF,0.17327284812927246,ShADadfF,143.88.5.13,46300,143.88.5.12,80,false,false,0,159,479,6,tcp,463,731,5,http,1.750462139511032E9,Cas2ki0P58dDbbBe9,2025-06-20T23:28:59.511Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:8u0lzwMnZoEj2rYLUrb1HBfQYzY=,REJ,1.7881393432617188E-4,Sr,143.88.5.13,42152,143.88.5.10,898,false,false,0,0,60,1,tcp,0,40,1,,1.750461956666999E9,CftKHE2uBLq3hK3Mta,2025-06-20T23:25:56.666Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:ftpUybz95tEpy5HAC3bc+fKF/ok=,REJ,9.799003601074219E-5,Sr,143.88.2.10,8888,143.88.2.14,808,false,false,0,0,44,1,tcp,0,40,1,,1.750454466010223E9,CGn6VK2lpngLlQt37e,2025-06-20T21:21:06.010Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:It0bZgM0gz6B9JQtyTtkENRohUo=,REJ,6.4849853515625E-5,Sr,143.88.5.13,35746,143.88.5.11,79,false,false,0,0,60,1,tcp,0,40,1,,1.750461787346878E9,CE0vyF3vvCxloxjL84,2025-06-20T23:23:07.346Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:9nPhgISkYKV5fv9CDqS3EfEZQGQ=,S0,,S,143.88.5.13,36246,143.88.5.1,280,false,false,0,,60,1,tcp,,0,0,,1.750461790961643E9,CYPre7301swiVZnkic,2025-06-20T23:23:10.961Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:EgY84qRR6LVrYumI94zE1SpBFp8=,SF,0.3710780143737793,ShAdDaFf,143.88.2.10,55572,143.88.2.13,22,false,false,0,691,1271,11,tcp,1996,2472,9,ssh,1.7504538085446E9,Cu2HMejoYKpCBwHph,2025-06-20T21:10:08.544Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:oyKWBKEt3zM1bcrDJOlj9lthsqM=,REJ,2.70843505859375E-4,Sr,143.88.2.10,8888,143.88.2.12,880,false,false,0,0,44,1,tcp,0,40,1,,1.750452975373738E9,C6sDdM1FbNu7ondvs4,2025-06-20T20:56:15.373Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:lz/ctmSvIXK0bTIWr6gz++Z6ScU=,REJ,5.698204040527344E-5,Sr,143.88.5.13,57950,143.88.5.10,800,false,false,0,0,60,1,tcp,0,40,1,,1.750461956642185E9,Cb4q6oReFvgTd0Ik9,2025-06-20T23:25:56.642Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Edl3EzLD80tNQ4rNXTz4BNjr00g=,S0,,S,143.88.2.10,49428,143.88.2.1,22,false,false,0,,60,1,tcp,,0,0,,1.75044988920823E9,CiCFYo1vO42PqObVSh,2025-06-20T20:04:49.208Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:qb9RGjnoBb3RXm6+UV74q15gIE8=,SF,0.1720600128173828,ShAaGDdfF,143.88.2.10,49074,143.88.2.13,80,false,false,150,150,470,6,tcp,483,751,5,,1.750453806731105E9,CazesQ1lP5DwEfllpf,2025-06-20T21:10:06.731Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:w2a63gwnhXxEzK8aJN0wLfHcnzg=,REJ,5.91278076171875E-5,Sr,143.88.5.13,35922,143.88.5.11,514,false,false,0,0,60,1,tcp,0,40,1,,1.750461784794158E9,ClW8RCyh4B0HbKGTl,2025-06-20T23:23:04.794Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:5tbMnG8e/q4ymK8QwLSTPVD3QeA=,S0,,S,143.88.2.10,8888,143.88.2.13,544,false,false,0,,44,1,tcp,,0,0,,1.750453646598642E9,CzfmZy1FSROi2WlOga,2025-06-20T21:07:26.598Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:iwKEtnz12PVUpLFqMr0u3MdTtjQ=,REJ,8.511543273925781E-5,Sr,143.88.5.13,38826,143.88.5.11,389,false,false,0,0,60,1,tcp,0,40,1,,1.750461790553916E9,CAdwMR2QK3CuCYO3B,2025-06-20T23:23:10.553Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:e6bh+cjGejFdbN1pWbxWYAO16hE=,REJ,1.1491775512695312E-4,Sr,143.88.2.10,8888,143.88.2.14,981,false,false,0,0,44,1,tcp,0,40,1,,1.750454466024238E9,CIvWMF4UlAu7FzsnBi,2025-06-20T21:21:06.024Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:oKf8sdl8+IK9sN+6iI+fnHfXuwo=,S0,,S,143.88.5.13,60928,143.88.5.12,146,false,false,0,,60,1,tcp,,0,0,,1.750461794654707E9,CKh91E3tY7ptpnTmPk,2025-06-20T23:23:14.654Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:lg7pUdXBBqqPSF1yu/YVjPlWZq8=,S0,,S,143.88.2.10,8888,143.88.2.13,163,false,false,0,,44,1,tcp,,0,0,,1.750453644972788E9,CrsYz92oDnIFCTZhy6,2025-06-20T21:07:24.972Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:P5bvLeW9tHrEg9nwisTFYBy+4bc=,S0,,S,143.88.5.13,48550,143.88.5.12,843,false,false,0,,60,1,tcp,,0,0,,1.750461968692991E9,CpKpJ03hfLFqlAgiK2,2025-06-20T23:26:08.692Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:iWXHoFeD3H9iXigZ/OBoEdHrhU4=,S0,,S,143.88.2.10,8888,143.88.2.13,70,false,false,0,,44,1,tcp,,0,0,,1.750453645177958E9,CgtuR12lzJLtxj9fjc,2025-06-20T21:07:25.177Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:p93qLhXro277mS7qw/lAD5880UU=,S0,,S,143.88.5.13,55960,143.88.5.12,683,false,false,0,,60,1,tcp,,0,0,,1.750461966484342E9,CbicLp2TwfCMSAVe52,2025-06-20T23:26:06.484Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:zvDuSD+1uUIQgkTlr8LGB9AvrUs=,SF,0.0749819278717041,ShADadfF,143.88.2.10,37318,143.88.2.13,631,false,false,0,168,488,6,tcp,551,819,5,http,1.750453806658368E9,CzE5Gt33mae1cHeGl4,2025-06-20T21:10:06.658Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:9XRkI89Si4gqhSC7qYD5pDjs3bI=,S0,,S,143.88.2.10,8888,143.88.2.13,888,false,false,0,,44,1,tcp,,0,0,,1.75045364649386E9,C02GNN3rAy2yYSIxb5,2025-06-20T21:07:26.493Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:o3sOsDVzeKTznNMdn9s1M0qE7Ao=,SF,0.07472515106201172,ShADadfF,143.88.2.10,37354,143.88.2.13,631,false,false,0,162,482,6,tcp,570,838,5,http,1.750453806659108E9,CNLvCDTDBZzBAyZja,2025-06-20T21:10:06.659Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:govoUcPls+AV/IUoDKC9zBFZwTg=,REJ,7.200241088867188E-5,Sr,143.88.2.10,37126,143.88.2.14,720,false,false,0,0,60,1,tcp,0,40,1,,1.75046057784994E9,CwB5LRxIFlB8jCQ1,2025-06-20T23:02:57.849Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:pVGRhbq1H+2qsHpRSFTuiSjSrj8=,RSTO,8.509159088134766E-4,ShR,143.88.2.10,38663,143.88.2.1,53,false,false,0,0,96,2,tcp,0,60,1,,1.750449905246751E9,C4wdwZ3YTCZ5EtNRc5,2025-06-20T20:05:05.246Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:I7qrtDX6dhANhRkrhx04MUZYtLY=,S0,,S,143.88.5.13,58964,143.88.5.1,82,false,false,0,,60,1,tcp,,0,0,,1.750461796159362E9,Cap3M23Nrr909lqdUi,2025-06-20T23:23:16.159Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:/o8XfkTB3aMJOl3BusPdm026+MI=,S0,,S,143.88.5.13,57636,143.88.5.12,545,false,false,0,,60,1,tcp,,0,0,,1.75046179095639E9,CXH47U1vr9jCf7lrYh,2025-06-20T23:23:10.956Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:9sRXceAT5v1+WJL7Pht2M8+k1s4=,REJ,5.698204040527344E-5,Sr,143.88.2.10,43712,143.88.2.14,311,false,false,0,0,60,1,tcp,0,40,1,,1.750460577873707E9,CFUDv03wJPZ5SpAMFd,2025-06-20T23:02:57.873Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:yC1Y7kjx6fY2AyPBfxKS0Txaq84=,REJ,2.1409988403320312E-4,Sr,143.88.2.10,8888,143.88.2.12,514,false,false,0,0,44,1,tcp,0,40,1,,1.750452968329089E9,CR0JOq1fOSWjKbEGo5,2025-06-20T20:56:08.329Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Dmmr1DBNMVWplDy9uT1WzzR/Gg4=,S0,,S,143.88.5.13,39280,143.88.5.12,843,false,false,0,,60,1,tcp,,0,0,,1.75046178925189E9,CTXxBq33FhUdCYMuy,2025-06-20T23:23:09.251Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:dqSe0XPY016t3XOlgxcIJ8aAwus=,REJ,6.508827209472656E-5,Sr,143.88.5.13,60986,143.88.5.11,146,false,false,0,0,60,1,tcp,0,40,1,,1.750461789151474E9,Cifs540QICyeiFXse,2025-06-20T23:23:09.151Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:YCv9dUSGX6jFBfEvz3cnluTWPz8=,S0,,S,143.88.2.10,8888,143.88.2.13,545,false,false,0,,44,1,tcp,,0,0,,1.750453646694237E9,Cj52DM3MwL78PS3PEe,2025-06-20T21:07:26.694Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:tORa9k1dxmDE4fbongNJvCpWI4E=,S0,,S,143.88.5.13,47158,143.88.5.1,458,false,false,0,,60,1,tcp,,0,0,,1.750461795556974E9,C05tvR1sCCtlrGu2wf,2025-06-20T23:23:15.556Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:u6VVbFvEmtSySZawuPoGs5BML1Y=,REJ,1.8405914306640625E-4,Sr,143.88.5.13,56422,143.88.5.11,993,false,false,0,0,60,1,tcp,0,40,1,,1.750461784747088E9,C2S77f1Z5SwbmOfhug,2025-06-20T23:23:04.747Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:OiUgD9gSPcTdUUcsEb918l4syYg=,REJ,3.578662872314453E-4,Sr,143.88.2.10,8888,143.88.2.12,406,false,false,0,0,44,1,tcp,0,40,1,,1.750452978906511E9,C3cthGm8GN3uUbK09,2025-06-20T20:56:18.906Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:L947aE0oiVdi/gp9n9VClvGpm0A=,S0,,S,143.88.5.13,56984,143.88.5.1,13,false,false,0,,60,1,tcp,,0,0,,1.750461790051929E9,CxXrYN1VGvagJiaBP4,2025-06-20T23:23:10.051Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:ZZqsA1l7Pp0K6sPP4ZOrVIctf1o=,S0,,S,143.88.5.13,46360,143.88.5.12,23,false,false,0,,60,1,tcp,,0,0,,1.750461785844242E9,CQAorgsf6dPiFUSXb,2025-06-20T23:23:05.844Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
